1.84275	0
1.84057	0.0015414
1.83475	0.0048665
1.83912	0.00525991
1.83869	0.00422547
1.8369	0.00388154
1.83613	0.00340218
1.83741	0.00320866
1.83678	0.00291492
1.8361	0.00270129
1.83634	0.00246633
1.8374	0.0024807
1.83787	0.00233385
1.83765	0.00217773
1.83858	0.00222278
1.83811	0.00213337
1.83864	0.00207192
1.83896	0.00198135
1.83874	0.00188848
1.83902	0.00181428
1.83932	0.00175252
1.83956	0.0016889
1.83905	0.00169017
1.83849	0.00171002
1.83925	0.00180062
1.83905	0.0017421
1.83888	0.00168594
1.83919	0.00165434
1.84	0.00178618
1.84032	0.00175503
1.84065	0.00172851
1.84064	0.00167454
1.84056	0.00162547
1.84072	0.00158561
1.84053	0.00155221
1.84041	0.00151359
1.8408	0.001522
1.84103	0.00149878
1.84116	0.0014665
1.84102	0.00143639
1.84047	0.00150454
1.84032	0.00147622
1.84016	0.00145027
1.84013	0.00141765
1.84017	0.00138659
1.84025	0.00135892
1.84008	0.00134094
1.83995	0.00131946
1.84007	0.00129871
1.84018	0.00127715
1.84018	0.00125212
1.84022	0.00122886
1.84002	0.00122204
1.84014	0.0012053
1.84016	0.00118358
1.84016	0.00116246
1.84012	0.00114251
1.84011	0.00112292
1.84028	0.00111636
1.84005	0.00112057
1.8398	0.00112861
1.83974	0.00111232
1.83982	0.00109789
1.83975	0.00108325
1.83972	0.00106708
1.83982	0.00105571
1.83991	0.00104368
1.83972	0.00104467
1.8398	0.00103227
1.83998	0.00103378
1.83986	0.00102665
1.83989	0.00101283
1.83994	0.00100037
1.83999	0.000987979
1.84024	0.00100589
1.84029	0.000994142
1.84036	0.000983307
1.84034	0.00097081
1.84023	0.000965104
1.84033	0.000957893
1.84033	0.000946067
1.84048	0.000946395
1.84065	0.000950089
1.84054	0.000944958
1.84065	0.000940895
1.84053	0.000938069
1.84047	0.000929124
1.84023	0.000948279
1.84025	0.000937729
1.84025	0.00092731
1.8402	0.000918478
1.84032	0.000916356
1.84039	0.000909434
1.84033	0.000901689
1.84032	0.000892317
1.84023	0.000887442
1.84017	0.000880281
1.84006	0.000878272
1.84	0.000871095
1.84012	0.000869753
