-5.06039	0
-5.0454	0.0106039
-5.04828	0.00745199
-5.05243	0.00664305
-5.05154	0.00537346
-5.04364	0.00849444
-5.04146	0.00755381
-5.03685	0.00789397
-5.03398	0.00752057
-5.02988	0.00780615
-5.03535	0.0088087
-5.03417	0.0081536
-5.03217	0.00776859
-5.02821	0.00816018
-5.02956	0.00772767
-5.03051	0.00730297
-5.03063	0.00687438
-5.03087	0.00649643
-5.03352	0.00667426
-5.02835	0.00809805
-5.02877	0.00772347
-5.03203	0.00802799
-5.03146	0.00769901
-5.03142	0.00737832
-5.03237	0.00714412
-5.03197	0.00688015
-5.0299	0.00692994
-5.02758	0.00706149
-5.027	0.00684147
-5.02659	0.00662564
-5.02776	0.00651303
-5.0282	0.00632469
-5.02725	0.00620439
-5.0286	0.00616628
-5.02897	0.00600121
-5.02922	0.00583981
-5.02903	0.00568514
-5.02926	0.00554031
-5.03074	0.00559181
-5.03102	0.00545912
-5.03091	0.00532706
-5.03063	0.00520732
-5.03047	0.00508881
-5.03056	0.00497394
-5.03122	0.00490705
-5.0315	0.00480836
-5.03159	0.00470682
-5.03105	0.00463944
-5.02954	0.00478387
-5.02934	0.00469254
-5.02944	0.00460173
-5.02944	0.00451324
-5.02914	0.00443809
-5.02933	0.00435989
-5.02996	0.00432637
-5.03088	0.00434505
-5.03135	0.00429467
-5.03183	0.00424741
-5.03176	0.00417596
-5.03134	0.00412812
-5.03138	0.00406064
-5.03163	0.00400286
-5.03213	0.00397089
-5.03269	0.00394836
-5.0329	0.00389291
-5.0323	0.00387915
-5.03237	0.00382184
-5.0324	0.00376579
-5.03164	0.00378805
-5.03076	0.00383417
-5.03117	0.00380172
-5.03146	0.00375973
-5.03106	0.00372939
-5.03175	0.00374226
-5.03169	0.00369285
-5.03155	0.00364692
-5.0317	0.00360276
-5.03133	0.00357507
-5.03081	0.00356803
-5.03069	0.00352539
-5.03027	0.003507
-5.03026	0.00346425
-5.0302	0.00342297
-5.03034	0.00338482
-5.03019	0.00334828
-5.03054	0.0033278
-5.03041	0.00329221
-5.02972	0.00332553
-5.02977	0.00328852
-5.0303	0.00329413
-5.03005	0.00326704
-5.02995	0.00323316
-5.02999	0.00319863
-5.03036	0.00318638
-5.03017	0.00315827
-5.03008	0.00312688
-5.03015	0.00309545
-5.03025	0.00306547
-5.03013	0.00303672
-5.02967	0.00304123
