1.485060705	0
1.485072414	8.279133971e-06
1.485072482	5.519708718e-06
1.485059489	1.198962097e-05
1.485047844	1.415947824e-05
1.485042782	1.26722498e-05
1.485035692	1.269122122e-05
1.485027513	1.348503839e-05
1.485014581	1.709815883e-05
1.485006224	1.73104321e-05
1.484999583	1.696287849e-05
1.484998934	1.556172742e-05
1.484995836	1.466984434e-05
1.484991165	1.434636718e-05
1.484979519	1.748935267e-05
1.484969426	1.908754194e-05
1.484961308	1.961508478e-05
1.484952653	2.0345408e-05
1.484950683	1.93697708e-05
1.484949545	1.843470886e-05
1.484950361	1.757495427e-05
1.484951865	1.684027987e-05
1.484952817	1.61349587e-05
1.48494983	1.573672801e-05
1.484946474	1.54609175e-05
1.484944543	1.498628509e-05
1.484944244	1.443422282e-05
1.484945281	1.395586115e-05
1.484947578	1.366247605e-05
1.484947943	1.321191943e-05
1.484948555	1.279988342e-05
1.484950179	1.250257153e-05
1.484952861	1.240797064e-05
1.484954449	1.214418233e-05
1.484956907	1.204348264e-05
1.48496119	1.244723993e-05
1.484966071	1.30329021e-05
1.484970083	1.329310049e-05
1.484973757	1.34502064e-05
1.484976802	1.345419482e-05
1.484978718	1.326183336e-05
1.484980638	1.308436507e-05
1.484980947	1.278370747e-05
1.484982815	1.262895689e-05
1.484983278	1.235679944e-05
1.484983375	1.208855546e-05
1.484981676	1.195013117e-05
1.484977922	1.227670195e-05
1.484973047	1.295786516e-05
1.484969764	1.310823499e-05
1.484967652	1.30201758e-05
1.484966384	1.283141238e-05
1.484966004	1.259491498e-05
1.484966098	1.236202284e-05
1.484966219	1.213785599e-05
1.484967894	1.203612611e-05
1.484969769	1.197006654e-05
1.484971836	1.194086154e-05
1.484973363	1.183564974e-05
1.48497416	1.166521774e-05
1.484973389	1.14994701e-05
1.484971675	1.144092937e-05
1.484970802	1.129264008e-05
1.484971355	1.112975475e-05
1.484972116	1.098449267e-05
1.484972489	1.082439443e-05
1.484972491	1.066283659e-05
1.484972753	1.050923654e-05
1.484973989	1.042932909e-05
1.484975749	1.042786838e-05
1.48497741	1.041249711e-05
1.484977866	1.027784062e-05
1.484978086	1.013939512e-05
1.484978502	1.001092085e-05
1.484979043	9.892052104e-06
1.48498019	9.828127546e-06
1.484980587	9.708507922e-06
1.484980538	9.584165099e-06
1.484979963	9.480051337e-06
1.484978846	9.427069798e-06
1.484977795	9.369100483e-06
1.484977465	9.260667515e-06
1.48497768	9.151583743e-06
1.484977632	9.042759514e-06
1.484977433	8.938559751e-06
1.484977525	8.835089995e-06
1.484978632	8.80270152e-06
1.484980305	8.86008491e-06
1.484981109	8.796958381e-06
1.484981948	8.739136589e-06
1.484982657	8.671833456e-06
1.484983758	8.647178412e-06
1.484984827	8.620022444e-06
1.484985859	8.589901606e-06
1.484986399	8.516388836e-06
1.484986514	8.428464704e-06
1.484986636	8.342444704e-06
1.48498629	8.264466154e-06
1.484985881	8.191122182e-06
1.484985561	8.115433959e-06
