14.0767	0
14.6461	0.402624
15.2991	0.596948
15.0107	0.51267
14.9584	0.412797
15.1025	0.368296
15.0297	0.322805
14.9923	0.284612
15.0516	0.25909
15.004	0.237507
14.9548	0.220952
14.9482	0.202638
14.9049	0.191614
14.8373	0.189499
14.8753	0.180636
14.8093	0.180997
14.7915	0.171219
14.8019	0.162021
14.8686	0.166646
14.8895	0.159627
14.8767	0.152545
14.8908	0.146268
14.9061	0.140701
14.9348	0.137734
14.9369	0.132241
14.9223	0.127956
14.9022	0.124793
14.8909	0.120841
14.9076	0.117822
14.896	0.114464
14.9254	0.114473
14.9325	0.111116
14.9702	0.113962
14.972	0.110624
14.9529	0.109103
14.941	0.106718
14.9373	0.103897
14.9533	0.102386
14.9537	0.0997619
14.9176	0.10359
14.9047	0.101864
14.8972	0.099715
14.8883	0.097789
14.8751	0.096459
14.8647	0.0948682
14.8645	0.0928061
14.8685	0.0909155
14.8665	0.0890416
14.8597	0.0874885
14.8669	0.0860355
14.8689	0.0843714
14.8451	0.0860196
14.855	0.0849555
14.8561	0.0833892
14.8678	0.0826944
14.8724	0.0813435
14.8769	0.080045
14.8987	0.0815792
14.9104	0.081025
14.9101	0.0796749
14.9082	0.0783936
14.9225	0.0784306
14.9153	0.0775178
14.9204	0.0764782
14.9242	0.0753927
14.9297	0.0744538
14.9396	0.07399
14.9431	0.0729878
14.9567	0.0731822
14.9594	0.0721859
14.962	0.0712158
14.9644	0.0702668
14.9425	0.0726265
14.9423	0.0716453
14.9458	0.0707728
14.94	0.0700783
14.9407	0.0691715
14.9387	0.0683116
14.9483	0.0681183
14.9389	0.0679192
14.947	0.0675606
14.9454	0.0667561
14.9476	0.0659906
14.9475	0.0652052
14.9569	0.065114
14.9517	0.0645605
14.9572	0.0640493
14.9542	0.0633945
14.9649	0.0635929
14.9652	0.062887
14.9646	0.0621992
14.9588	0.0617898
14.955	0.0612431
14.9488	0.0609059
14.9402	0.0608717
14.9302	0.0610534
14.9374	0.0608526
14.9332	0.0603808
14.9403	0.0601945
14.9338	0.0599489
