5.17262	0
5.26595	0.0660001
5.24448	0.0473656
5.31531	0.0708866
5.38955	0.0873241
5.32838	0.0917261
5.3264	0.0786437
5.35101	0.0725615
5.39846	0.0784959
5.36654	0.076863
5.37732	0.0706266
5.38787	0.0655247
5.38367	0.0606191
5.42373	0.0682582
5.41048	0.0649817
5.37947	0.0679168
5.40776	0.0695628
5.39429	0.0669883
5.37568	0.0659966
5.37056	0.0628951
5.39236	0.0635652
5.38412	0.0612078
5.39346	0.0592542
5.40247	0.0574669
5.41715	0.0570133
5.41288	0.0549808
5.42113	0.0535601
5.43707	0.0539687
5.43806	0.0521168
5.43017	0.0509729
5.42645	0.0494646
5.43995	0.0497284
5.44957	0.0491435
5.45647	0.0481798
5.4629	0.0472301
5.45431	0.0466926
5.45164	0.045507
5.44886	0.0443943
5.44759	0.0432741
5.45701	0.0432048
5.44151	0.0448451
5.44173	0.0437779
5.44229	0.0427635
5.44255	0.0417924
5.45362	0.0423032
5.45743	0.0415554
5.45453	0.0407727
5.45148	0.0400371
5.45342	0.0392669
5.45383	0.0384838
5.45022	0.0378981
5.45272	0.0372514
5.45086	0.036595
5.45092	0.0359174
5.45054	0.0352663
5.45096	0.0346391
5.45105	0.0340315
5.44221	0.0345742
5.44479	0.0340845
5.4478	0.033649
5.45213	0.0333753
5.45387	0.0328819
5.46004	0.0329344
5.45268	0.0332312
5.4532	0.032724
5.45272	0.0322317
5.45209	0.0317568
5.44816	0.0315317
5.44906	0.0310877
5.44646	0.0307522
5.43963	0.0310698
5.44199	0.0307277
5.44088	0.0303266
5.43633	0.0302566
5.4316	0.0302204
5.43231	0.0298312
5.42478	0.0303797
5.4265	0.030039
5.43098	0.0299906
5.43635	0.0300933
5.43713	0.0297318
5.44144	0.0296797
5.43289	0.0305276
5.43441	0.0302016
5.43278	0.0298903
5.43876	0.0301351
5.43979	0.0298065
5.44402	0.0297654
5.45145	0.0303445
5.45633	0.0303984
5.45388	0.0301633
5.45623	0.0299272
5.45979	0.0298161
5.45736	0.029598
5.45533	0.0293556
5.45561	0.0290511
5.45722	0.0287964
5.45537	0.0285624
5.45549	0.0282741
5.45728	0.0280482
