0 -0.460935 0.0070407
1 -0.514922 0.00763966
2 -0.559348 0.00637561
3 -0.594188 0.00600843
4 -0.622576 0.00567762
5 -0.650322 0.00556944
6 -0.668281 0.0059874
7 -0.685455 0.00456106
8 -0.700348 0.00467104
9 -0.714452 0.00536171
10 -0.722119 0.00534732
11 -0.73293 0.00521978
12 -0.743544 0.00404849
13 -0.748589 0.00387981
14 -0.758357 0.00376474
15 -0.763967 0.0037645
16 -0.768416 0.00432389
17 -0.770648 0.00400621
18 -0.773969 0.00407551
19 -0.777783 0.00393895
20 -0.782138 0.00453432
21 -0.786437 0.00421772
22 -0.78511 0.00405937
23 -0.783531 0.00407288
24 -0.78484 0.00361891
25 -0.784886 0.00325377
26 -0.785484 0.00299058
27 -0.785255 0.00298238
28 -0.785387 0.00343324
29 -0.78665 0.0032886
30 -0.785088 0.0033823
31 -0.783055 0.00287124
32 -0.782512 0.00321773
33 -0.783551 0.00314426
34 -0.784288 0.00285889
35 -0.78297 0.00260738
36 -0.78314 0.00277645
37 -0.781397 0.00305469
38 -0.780569 0.00256899
39 -0.782622 0.00283839
40 -0.779971 0.00320268
41 -0.782394 0.00328027
42 -0.78267 0.0039235
43 -0.781777 0.00413615
44 -0.780037 0.00392395
45 -0.778506 0.00351953
46 -0.778155 0.00381954
47 -0.780951 0.00393473
48 -0.777478 0.00370201
49 -0.778572 0.00347862
50 -0.777381 0.00327668
51 -0.778497 0.00301095
52 -0.780145 0.00307131
53 -0.778803 0.00352894
54 -0.779011 0.00232978
55 -0.781264 0.00217852
56 -0.781706 0.00199787
57 -0.783424 0.0026152
58 -0.784992 0.00335726
59 -0.78384 0.00327253
60 -0.784674 0.00325926
61 -0.786305 0.00307193
62 -0.787617 0.00328912
63 -0.788177 0.00293903
64 -0.786953 0.00299471
65 -0.786011 0.00267998
66 -0.786818 0.00340395
67 -0.786377 0.00361383
68 -0.785397 0.00323605
69 -0.786363 0.00264728
70 -0.784025 0.00263077
71 -0.783192 0.00319237
72 -0.78429 0.00327068
73 -0.783149 0.00266314
74 -0.782705 0.00278733
75 -0.785133 0.003008
76 -0.783224 0.00327507
77 -0.784231 0.00292263
78 -0.783533 0.00281491
79 -0.781966 0.00279348
80 -0.782577 0.00283572
81 -0.781172 0.00313263
82 -0.781811 0.00349952
83 -0.783254 0.00342294
84 -0.78467 0.00308519
85 -0.785683 0.00276651
86 -0.786968 0.00247508
87 -0.785604 0.00271903
88 -0.783747 0.00343501
89 -0.783525 0.0027748
90 -0.78516 0.00222209
91 -0.785807 0.00284868
92 -0.784164 0.00329084
93 -0.783596 0.00379184
94 -0.784665 0.00389887
95 -0.783861 0.00333348
96 -0.781896 0.00290456
97 -0.780573 0.00290438
98 -0.781385 0.0032954
99 -0.780248 0.00302847
100 -0.780025 0.00308662
101 -0.779419 0.00338718
102 -0.782383 0.00314244
103 -0.778517 0.00346512
104 -0.776883 0.00314096
105 -0.777994 0.00278556
106 -0.778206 0.0028499
107 -0.776542 0.00250232
108 -0.776432 0.00279319
109 -0.778057 0.00299088
110 -0.777588 0.00319871
111 -0.780604 0.00281643
112 -0.781058 0.00310794
113 -0.7808 0.00364139
114 -0.781826 0.00356842
115 -0.782984 0.00391997
116 -0.781796 0.00324101
117 -0.781467 0.0033119
118 -0.780618 0.00302661
119 -0.782339 0.00273104
120 -0.781372 0.00252892
121 -0.783333 0.0023036
122 -0.782404 0.00292351
123 -0.781354 0.00289729
124 -0.782561 0.00295124
125 -0.782098 0.00308108
126 -0.780299 0.00306743
127 -0.779476 0.00301676
128 -0.781149 0.00320597
129 -0.78449 0.00286396
130 -0.785374 0.00289525
131 -0.783612 0.00265624
132 -0.782924 0.00289268
133 -0.781493 0.00291479
134 -0.782203 0.00267117
135 -0.782334 0.00269645
136 -0.782094 0.00307835
137 -0.781568 0.00329493
138 -0.783131 0.00273885
139 -0.784298 0.00277383
140 -0.784753 0.00307164
141 -0.784209 0.00277989
142 -0.78355 0.00298581
143 -0.784416 0.00346696
144 -0.784086 0.00337819
145 -0.783585 0.00261488
146 -0.783915 0.00208106
147 -0.78316 0.00224338
148 -0.784849 0.00295375
149 -0.784914 0.0028007
150 -0.786094 0.00303604
151 -0.783771 0.00244496
152 -0.781257 0.00245662
153 -0.781738 0.00250526
