-2.9925 0.00307489 0.00092253
-2.9775 0.000459797 0.000175274
-2.9625 0.000689695 0.000155288
-2.9475 0.00117823 0.000305414
-2.9325 0.000919594 0.000238364
-2.9175 0.00140813 0.000521208
-2.9025 0.00106328 0.000288162
-2.8875 0.00235646 0.000554116
-2.8725 0.00178171 0.000477247
-2.8575 0.00201161 0.000575464
-2.8425 0.0021553 0.000494206
-2.8275 0.00287373 0.000570419
-2.8125 0.00281626 0.000535933
-2.7975 0.00198287 0.000362307
-2.7825 0.00341974 0.000700949
-2.7675 0.00324732 0.000554675
-2.7525 0.00465544 0.000742624
-2.7375 0.00422438 0.000539581
-2.7225 0.00551756 0.000754211
-2.7075 0.00672453 0.000857413
-2.6925 0.00698316 0.000740815
-2.6775 0.00712685 0.000951721
-2.6625 0.00778781 0.00103492
-2.6475 0.00873614 0.000991833
-2.6325 0.00997184 0.00122549
-2.6175 0.0118398 0.000940373
-2.6025 0.0116961 0.00100562
-2.5875 0.0136215 0.00123677
-2.5725 0.0145411 0.00102822
-2.5575 0.0153745 0.00101754
-2.5425 0.0161216 0.000971538
-2.5275 0.0186218 0.00101146
-2.5125 0.0209782 0.00123102
-2.4975 0.0204897 0.00121534
-2.4825 0.0218116 0.00120524
-2.4675 0.0245704 0.00125978
-2.4525 0.0252026 0.00155568
-2.4375 0.0277602 0.00155559
-2.4225 0.0289097 0.00146763
-2.4075 0.0313524 0.00134082
-2.3925 0.0332203 0.00180318
-2.3775 0.036209 0.00155819
-2.3625 0.0360078 0.00163842
-2.3475 0.0396862 0.00147793
-2.3325 0.0429623 0.00176582
-2.3175 0.0448302 0.00160209
-2.3025 0.0488534 0.0015677
-2.2875 0.0502903 0.00162588
-2.2725 0.052733 0.00192899
-2.2575 0.0593713 0.00198853
-2.2425 0.0631646 0.00242993
-2.2275 0.0641991 0.00265571
-2.2125 0.0690845 0.00226774
-2.1975 0.0746308 0.00234109
-2.1825 0.0747457 0.00275803
-2.1675 0.0784241 0.00256213
-2.1525 0.0804357 0.00277742
-2.1375 0.0872465 0.00305336
-2.1225 0.0892293 0.00269882
-2.1075 0.0888557 0.00294929
-2.0925 0.0956665 0.00329402
-2.0775 0.100063 0.00300628
-2.0625 0.103397 0.00275546
-2.0475 0.107363 0.00243966
-2.0325 0.112277 0.00302719
-2.0175 0.115179 0.00236115
