0 -0.767852 0.0037963
1 -0.767475 0.00387329
2 -0.769336 0.00377588
3 -0.77039 0.0038684
4 -0.771829 0.00420697
5 -0.771404 0.00437216
6 -0.771528 0.00450298
7 -0.771716 0.0043216
8 -0.772296 0.00440924
9 -0.772244 0.00440541
10 -0.773051 0.00434871
11 -0.774154 0.00421622
12 -0.77523 0.00424991
13 -0.775408 0.00430019
14 -0.775474 0.00457864
15 -0.775972 0.00439876
16 -0.776744 0.00427671
17 -0.777543 0.00413687
18 -0.7774 0.00405388
19 -0.778468 0.00400496
20 -0.77763 0.00412834
21 -0.776269 0.00412876
22 -0.775585 0.00422304
23 -0.776129 0.0041831
24 -0.775419 0.00406228
25 -0.774885 0.00384081
26 -0.775286 0.00389841
27 -0.775526 0.00413998
28 -0.775512 0.00391299
29 -0.775527 0.00378585
30 -0.77549 0.00381806
31 -0.774655 0.00402846
32 -0.773876 0.00393932
33 -0.773281 0.00405553
34 -0.773273 0.00380548
35 -0.772924 0.00363407
36 -0.772641 0.00349879
37 -0.772043 0.00373626
38 -0.772666 0.00380098
39 -0.77223 0.00372995
40 -0.772049 0.0036886
41 -0.772394 0.00367323
42 -0.771521 0.00388768
43 -0.772233 0.0039042
44 -0.771617 0.00365109
45 -0.771195 0.0036086
46 -0.772064 0.00344342
47 -0.772341 0.00341288
48 -0.773278 0.00344723
49 -0.774869 0.00317436
50 -0.77607 0.00315184
51 -0.776105 0.00315624
52 -0.776298 0.0031829
53 -0.775143 0.00317447
54 -0.775519 0.00311821
55 -0.776305 0.00319909
56 -0.776479 0.00329774
57 -0.77692 0.00343301
58 -0.777292 0.00338913
59 -0.775873 0.00333259
60 -0.77514 0.00359843
61 -0.7741 0.00339495
62 -0.774317 0.00312315
63 -0.774876 0.00327276
64 -0.774692 0.003305
65 -0.774621 0.00318504
66 -0.773572 0.00306417
67 -0.774112 0.00291664
68 -0.774549 0.00305966
69 -0.774278 0.0031021
70 -0.774837 0.00298967
71 -0.774341 0.00305067
72 -0.774143 0.00310484
73 -0.773185 0.00302868
74 -0.772472 0.00315781
75 -0.771773 0.0031598
76 -0.77215 0.00312729
77 -0.771738 0.00326734
78 -0.771501 0.00335962
79 -0.771356 0.0033307
80 -0.772077 0.00316152
81 -0.772242 0.00288498
82 -0.772367 0.00292657
83 -0.771847 0.00293899
84 -0.771348 0.00287654
85 -0.771327 0.0027613
86 -0.770277 0.0026859
87 -0.768909 0.00276266
88 -0.768843 0.00256531
89 -0.768783 0.00259629
90 -0.769382 0.00277365
91 -0.76937 0.00284484
92 -0.769013 0.00295496
93 -0.768466 0.00287778
94 -0.769132 0.00263348
95 -0.769383 0.0026105
96 -0.769592 0.00263957
97 -0.7698 0.00245751
98 -0.770005 0.00241697
99 -0.77099 0.00288895
100 -0.770413 0.0028251
101 -0.771469 0.00270239
102 -0.771232 0.00242969
103 -0.771962 0.00249319
104 -0.770605 0.00249723
105 -0.771306 0.00257714
106 -0.772408 0.00245699
107 -0.772573 0.00243591
108 -0.772854 0.00232205
109 -0.773794 0.00233053
110 -0.774097 0.0024637
111 -0.773033 0.00262676
112 -0.772069 0.00245238
113 -0.772598 0.0025927
114 -0.772779 0.00249061
115 -0.773101 0.00251521
116 -0.773258 0.00260733
117 -0.774049 0.00263315
118 -0.773466 0.00275978
119 -0.772203 0.00277325
120 -0.772522 0.00261438
121 -0.771891 0.00255368
122 -0.772159 0.0024109
123 -0.773 0.00232693
124 -0.774275 0.00226759
125 -0.773911 0.00252179
126 -0.772488 0.00235702
127 -0.77299 0.00248358
128 -0.773497 0.00279683
129 -0.772809 0.00280844
130 -0.771649 0.00302572
131 -0.772026 0.00317861
132 -0.772161 0.00312223
133 -0.772984 0.00318981
134 -0.773675 0.00298147
135 -0.773766 0.00287969
136 -0.774014 0.00297905
137 -0.773887 0.00296128
138 -0.773197 0.003006
139 -0.773654 0.00286227
140 -0.773177 0.00281634
141 -0.774142 0.00259016
142 -0.773891 0.00256276
143 -0.773881 0.00233136
144 -0.774077 0.00231787
145 -0.774692 0.00232279
146 -0.774921 0.00226293
147 -0.77458 0.00226257
148 -0.774128 0.00231361
149 -0.773742 0.0024175
150 -0.773281 0.00256836
151 -0.7733 0.0025189
152 -0.773065 0.00267871
153 -0.773813 0.00254937
154 -0.773511 0.00270902
155 -0.772111 0.00272046
156 -0.772617 0.00267424
157 -0.772381 0.00255631
158 -0.773889 0.00265803
159 -0.773189 0.00284071
160 -0.77312 0.00273712
161 -0.773571 0.00277234
162 -0.773095 0.00288508
163 -0.774057 0.00297502
164 -0.774578 0.00290225
165 -0.774498 0.00274358
166 -0.774189 0.00266295
167 -0.773783 0.00224024
168 -0.77466 0.00228943
169 -0.77446 0.00204271
170 -0.774834 0.00192794
171 -0.774136 0.00171633
172 -0.775201 0.00173975
173 -0.776026 0.00180107
174 -0.775818 0.00207786
175 -0.774756 0.00221322
176 -0.774602 0.00229505
177 -0.774432 0.00219656
178 -0.774836 0.00229491
179 -0.775403 0.00215927
180 -0.775454 0.00219814
181 -0.775128 0.00189864
182 -0.775504 0.00163873
183 -0.776009 0.00145079
184 -0.775285 0.00148014
185 -0.775993 0.00147985
186 -0.776078 0.00138651
187 -0.775905 0.0013231
188 -0.776955 0.00133686
189 -0.77674 0.001494
190 -0.77632 0.00177454
191 -0.777295 0.00176512
192 -0.777608 0.00171297
193 -0.777534 0.00197697
194 -0.778708 0.00219743
