5.04319	0
4.99084	0.0370148
4.9815	0.0258285
5.02227	0.0402775
5.0122	0.0334566
5.04607	0.0416313
5.02873	0.0391299
5.03099	0.0343036
5.03008	0.030504
5.03069	0.0274598
5.04528	0.0285768
5.05144	0.0268506
5.05077	0.0247936
5.05196	0.0230514
5.05647	0.021951
5.05453	0.0206646
5.04832	0.0203609
5.04946	0.0192613
5.04893	0.0182547
5.04916	0.0173434
5.05166	0.0166962
5.05708	0.0167953
5.05674	0.0160687
5.06279	0.0164982
5.05576	0.0172699
5.05514	0.0166169
5.04511	0.0187845
5.03939	0.0189645
5.04005	0.0183221
5.03371	0.018776
5.03329	0.0181752
5.02685	0.0187132
5.02667	0.018147
5.02392	0.0178201
5.02154	0.0174697
5.021	0.0169929
5.02246	0.0165964
5.02378	0.0162122
5.02586	0.0159294
5.0217	0.0160666
5.02738	0.016649
5.02615	0.0162973
5.02466	0.0159871
5.02393	0.0156403
5.02227	0.0153804
5.01968	0.0152624
5.01652	0.0152608
5.01552	0.0149755
5.01502	0.0146783
5.01324	0.0144929
5.01347	0.0142106
5.01513	0.0140334
5.01686	0.013875
5.01903	0.0137876
5.01866	0.013542
5.01754	0.0133461
5.01673	0.0131369
5.01394	0.0132029
5.00977	0.0136218
5.00879	0.0134302
5.00698	0.0133313
5.00777	0.0131396
5.00939	0.0130307
5.00668	0.013106
5.00717	0.0129137
5.00795	0.0127416
5.0081	0.0125523
5.00905	0.0124031
5.00603	0.0125836
5.0057	0.0124082
5.00795	0.0124354
5.00673	0.0123221
5.00886	0.0123345
5.00923	0.0121735
5.00867	0.0120239
5.00816	0.0118767
5.00646	0.0118432
5.00543	0.0117358
5.00664	0.0116489
5.00768	0.0115494
5.00482	0.0117537
5.00466	0.0116115
5.00374	0.0115079
5.00351	0.0113733
5.00376	0.0112424
5.0041	0.0111166
5.00159	0.0112672
4.99994	0.0112603
4.9989	0.0111815
4.99937	0.0110673
4.99898	0.0109526
5.00023	0.0109043
5.00096	0.0108116
5.00041	0.0107104
4.99983	0.0106139
4.99927	0.010518
5.00045	0.0104761
5.00097	0.0103817
5.00184	0.0103138
5.00127	0.0102265
